attributes,datatype,date,station,value
",,7,0700",TOBS,2019-01-02T00:00:00,GHCND:USC00280907,0.6
",,7,0700",PRCP,2019-01-02T00:00:00,GHCND:USC00281335,0.0
",,7,",SNOW,2019-01-02T00:00:00,GHCND:USC00281335,0.0
",,7,0700",SNWD,2019-01-02T00:00:00,GHCND:USC00281335,0.0
",,7,0700",TMAX,2019-01-02T00:00:00,GHCND:USC00281335,13.3
",,7,0700",TMIN,2019-01-02T00:00:00,GHCND:USC00281335,0.6
",,7,0700",TOBS,2019-01-02T00:00:00,GHCND:USC00281335,1.1
",,7,0700",PRCP,2019-01-02T00:00:00,GHCND:USC00283704,0.0
",,7,",SNOW,2019-01-02T00:00:00,GHCND:USC00283704,0.0
",,7,0700",SNWD,2019-01-02T00:00:00,GHCND:USC00283704,0.0
",,7,0700",TMAX,2019-01-02T00:00:00,GHCND:USC00283704,13.9
",,7,0700",TMIN,2019-01-02T00:00:00,GHCND:USC00283704,1.1
",,7,0700",TOBS,2019-01-02T00:00:00,GHCND:USC00283704,1.1
",,7,0630",PRCP,2019-01-02T00:00:00,GHCND:USC00284987,0.0
",,7,",SNOW,2019-01-02T00:00:00,GHCND:USC00284987,0.0
",,7,0630",SNWD,2019-01-02T00:00:00,GHCND:USC00284987,0.0
",,7,0630",TMAX,2019-01-02T00:00:00,GHCND:USC00284987,16.7
",,7,0630",TMIN,2019-01-02T00:00:00,GHCND:USC00284987,2.2
",,7,0630",TOBS,2019-01-02T00:00:00,GHCND:USC00284987,2.2
",,7,0700",PRCP,2019-01-02T00:00:00,GHCND:USC00289187,0.0
",,7,",SNOW,2019-01-02T00:00:00,GHCND:USC00289187,0.0
",,7,0700",SNWD,2019-01-02T00:00:00,GHCND:USC00289187,0.0
",,7,0700",TMAX,2019-01-02T00:00:00,GHCND:USC00289187,12.8
",,7,0700",TMIN,2019-01-02T00:00:00,GHCND:USC00289187,-5.6
",,7,0700",TOBS,2019-01-02T00:00:00,GHCND:USC00289187,-5.0
",,7,0700",PRCP,2019-01-02T00:00:00,GHCND:USC00301309,0.0
",,7,",SNOW,2019-01-02T00:00:00,GHCND:USC00301309,0.0
",,7,0700",SNWD,2019-01-02T00:00:00,GHCND:USC00301309,0.0
",,7,0700",TMAX,2019-01-02T00:00:00,GHCND:USC00301309,14.4
",,7,0700",TMIN,2019-01-02T00:00:00,GHCND:USC00301309,0.0
",,7,0700",TOBS,2019-01-02T00:00:00,GHCND:USC00301309,0.0
",,7,0800",PRCP,2019-01-02T00:00:00,GHCND:USC00308577,0.0
",,7,",SNOW,2019-01-02T00:00:00,GHCND:USC00308577,0.0
",,7,0800",SNWD,2019-01-02T00:00:00,GHCND:USC00308577,0.0
",,W,",AWND,2019-01-02T00:00:00,GHCND:USW00014732,3.8
",,W,2400",PRCP,2019-01-02T00:00:00,GHCND:USW00014732,0.0
",,W,",SNOW,2019-01-02T00:00:00,GHCND:USW00014732,0.0
",,W,2400",SNWD,2019-01-02T00:00:00,GHCND:USW00014732,0.0
"H,,S,",TAVG,2019-01-02T00:00:00,GHCND:USW00014732,3.7
",,W,2400",TMAX,2019-01-02T00:00:00,GHCND:USW00014732,5.0
",,W,2400",TMIN,2019-01-02T00:00:00,GHCND:USW00014732,1.7
",,W,",WDF2,2019-01-02T00:00:00,GHCND:USW00014732,310.0
",,W,",WDF5,2019-01-02T00:00:00,GHCND:USW00014732,310.0
",,W,",WSF2,2019-01-02T00:00:00,GHCND:USW00014732,8.9
",,W,",WSF5,2019-01-02T00:00:00,GHCND:USW00014732,10.3
",,W,",AWND,2019-01-02T00:00:00,GHCND:USW00014734,3.2
",,W,2400",PRCP,2019-01-02T00:00:00,GHCND:USW00014734,0.0
",,W,",SNOW,2019-01-02T00:00:00,GHCND:USW00014734,0.0
",,W,2400",SNWD,2019-01-02T00:00:00,GHCND:USW00014734,0.0
"H,,S,",TAVG,2019-01-02T00:00:00,GHCND:USW00014734,3.7
",,W,2400",TMAX,2019-01-02T00:00:00,GHCND:USW00014734,5.0
",,W,2400",TMIN,2019-01-02T00:00:00,GHCND:USW00014734,1.7
",,W,",WDF2,2019-01-02T00:00:00,GHCND:USW00014734,340.0
",,W,",WDF5,2019-01-02T00:00:00,GHCND:USW00014734,330.0
",,W,",WSF2,2019-01-02T00:00:00,GHCND:USW00014734,7.6
",,W,",WSF5,2019-01-02T00:00:00,GHCND:USW00014734,9.4
",,W,",AWND,2019-01-02T00:00:00,GHCND:USW00054743,1.7
",,W,",PGTM,2019-01-02T00:00:00,GHCND:USW00054743,1934.0
",,W,",PRCP,2019-01-02T00:00:00,GHCND:USW00054743,0.0
",,W,",TMAX,2019-01-02T00:00:00,GHCND:USW00054743,3.9
",,W,",TMIN,2019-01-02T00:00:00,GHCND:USW00054743,-0.5
",,W,",WDF2,2019-01-02T00:00:00,GHCND:USW00054743,330.0
",,W,",WDF5,2019-01-02T00:00:00,GHCND:USW00054743,160.0
",,W,",WSF2,2019-01-02T00:00:00,GHCND:USW00054743,5.4
",,W,",WSF5,2019-01-02T00:00:00,GHCND:USW00054743,6.3
",,W,",AWND,2019-01-02T00:00:00,GHCND:USW00054787,4.3
",,W,",PGTM,2019-01-02T00:00:00,GHCND:USW00054787,2230.0
",,W,",PRCP,2019-01-02T00:00:00,GHCND:USW00054787,0.0
",,W,",TMAX,2019-01-02T00:00:00,GHCND:USW00054787,4.4
",,W,",TMIN,2019-01-02T00:00:00,GHCND:USW00054787,-0.5
",,W,",WDF2,2019-01-02T00:00:00,GHCND:USW00054787,70.0
",,W,",WDF5,2019-01-02T00:00:00,GHCND:USW00054787,150.0
",,W,",WSF2,2019-01-02T00:00:00,GHCND:USW00054787,7.6
",,W,",WSF5,2019-01-02T00:00:00,GHCND:USW00054787,8.9
",,W,2400",PRCP,2019-01-02T00:00:00,GHCND:USW00094728,0.0
",,W,",SNOW,2019-01-02T00:00:00,GHCND:USW00094728,0.0
",,W,2400",SNWD,2019-01-02T00:00:00,GHCND:USW00094728,0.0
",,W,2400",TMAX,2019-01-02T00:00:00,GHCND:USW00094728,4.4
",,W,2400",TMIN,2019-01-02T00:00:00,GHCND:USW00094728,1.7
",,W,",AWND,2019-01-02T00:00:00,GHCND:USW00094741,2.2
",,W,",PGTM,2019-01-02T00:00:00,GHCND:USW00094741,248.0
"T,,W,",PRCP,2019-01-02T00:00:00,GHCND:USW00094741,0.0
",,W,",TMAX,2019-01-02T00:00:00,GHCND:USW00094741,8.3
",,W,",TMIN,2019-01-02T00:00:00,GHCND:USW00094741,0.6
",,W,",WDF2,2019-01-02T00:00:00,GHCND:USW00094741,320.0
",,W,",WDF5,2019-01-02T00:00:00,GHCND:USW00094741,320.0
",,W,",WSF2,2019-01-02T00:00:00,GHCND:USW00094741,7.6
",,W,",WSF5,2019-01-02T00:00:00,GHCND:USW00094741,12.1
",,W,",AWND,2019-01-02T00:00:00,GHCND:USW00094745,2.5
",,W,",PGTM,2019-01-02T00:00:00,GHCND:USW00094745,133.0
"T,,W,2400",PRCP,2019-01-02T00:00:00,GHCND:USW00094745,0.0
",,W,2400",TMAX,2019-01-02T00:00:00,GHCND:USW00094745,2.8
",,W,2400",TMIN,2019-01-02T00:00:00,GHCND:USW00094745,-1.6
",,W,",WDF2,2019-01-02T00:00:00,GHCND:USW00094745,300.0
",,W,",WDF5,2019-01-02T00:00:00,GHCND:USW00094745,300.0
",,W,",WSF2,2019-01-02T00:00:00,GHCND:USW00094745,6.3
",,W,",WSF5,2019-01-02T00:00:00,GHCND:USW00094745,7.6
",,W,",AWND,2019-01-02T00:00:00,GHCND:USW00094789,3.7
",,W,2400",PRCP,2019-01-02T00:00:00,GHCND:USW00094789,0.0
",,W,",SNOW,2019-01-02T00:00:00,GHCND:USW00094789,0.0
",,W,2400",SNWD,2019-01-02T00:00:00,GHCND:USW00094789,0.0
"H,,S,",TAVG,2019-01-02T00:00:00,GHCND:USW00094789,3.3
",,W,2400",TMAX,2019-01-02T00:00:00,GHCND:USW00094789,5.0
",,W,2400",TMIN,2019-01-02T00:00:00,GHCND:USW00094789,1.1
",,W,",WDF2,2019-01-02T00:00:00,GHCND:USW00094789,320.0
",,W,",WDF5,2019-01-02T00:00:00,GHCND:USW00094789,330.0
",,W,",WSF2,2019-01-02T00:00:00,GHCND:USW00094789,7.2
",,W,",WSF5,2019-01-02T00:00:00,GHCND:USW00094789,8.9
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1CTFR0039,0.0
"T,,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJBG0015,0.0
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJBG0017,0.5
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJBG0018,0.0
",,N,",SNOW,2019-01-03T00:00:00,GHCND:US1NJBG0018,0.0
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJBG0023,0.8
",,N,",SNOW,2019-01-03T00:00:00,GHCND:US1NJBG0023,0.0
",,N,",SNWD,2019-01-03T00:00:00,GHCND:US1NJBG0023,0.0
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJBG0030,0.5
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJBG0037,0.5
"T,,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJBG0039,0.0
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJBG0044,0.3
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJES0018,0.3
",,N,",SNOW,2019-01-03T00:00:00,GHCND:US1NJES0018,0.0
",,N,",WESF,2019-01-03T00:00:00,GHCND:US1NJES0018,0.0
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJES0019,0.8
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJES0024,0.3
",,N,",SNOW,2019-01-03T00:00:00,GHCND:US1NJES0024,0.0
",,N,",SNWD,2019-01-03T00:00:00,GHCND:US1NJES0024,0.0
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJES0031,0.3
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJES0040,0.3
"T,,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJHD0001,0.0
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJHD0002,0.0
",,N,",SNOW,2019-01-03T00:00:00,GHCND:US1NJHD0002,0.0
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJMD0038,0.0
",,N,",SNOW,2019-01-03T00:00:00,GHCND:US1NJMD0038,0.0
"T,,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJMD0043,0.0
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJMD0045,0.0
",,N,",SNOW,2019-01-03T00:00:00,GHCND:US1NJMD0045,0.0
"T,,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJMD0062,0.0
",,N,",SNOW,2019-01-03T00:00:00,GHCND:US1NJMD0062,0.0
",,N,",SNWD,2019-01-03T00:00:00,GHCND:US1NJMD0062,0.0
",,N,",WESD,2019-01-03T00:00:00,GHCND:US1NJMD0062,0.0
",,N,",WESF,2019-01-03T00:00:00,GHCND:US1NJMD0062,0.0
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJMD0070,0.0
",,N,",SNOW,2019-01-03T00:00:00,GHCND:US1NJMD0070,0.0
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJMD0073,0.0
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJMD0074,0.0
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJMD0082,0.0
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJMD0086,0.0
",,N,",SNOW,2019-01-03T00:00:00,GHCND:US1NJMD0086,0.0
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJMD0088,0.0
",,N,",SNOW,2019-01-03T00:00:00,GHCND:US1NJMD0088,0.0
"T,,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJMN0010,0.0
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJMN0012,0.0
",,N,",SNOW,2019-01-03T00:00:00,GHCND:US1NJMN0012,0.0
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJMN0048,0.3
",,N,",SNOW,2019-01-03T00:00:00,GHCND:US1NJMN0048,0.0
",,N,",SNWD,2019-01-03T00:00:00,GHCND:US1NJMN0048,0.0
",,N,",WESD,2019-01-03T00:00:00,GHCND:US1NJMN0048,0.0
",,N,",WESF,2019-01-03T00:00:00,GHCND:US1NJMN0048,0.0
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJMN0081,0.0
",,N,",SNOW,2019-01-03T00:00:00,GHCND:US1NJMN0081,0.0
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJMS0040,0.8
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJMS0049,0.5
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJMS0059,0.8
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJMS0097,0.3
",,N,",SNOW,2019-01-03T00:00:00,GHCND:US1NJMS0097,0.0
",,N,",SNWD,2019-01-03T00:00:00,GHCND:US1NJMS0097,0.0
",,N,",WESD,2019-01-03T00:00:00,GHCND:US1NJMS0097,0.0
",,N,",WESF,2019-01-03T00:00:00,GHCND:US1NJMS0097,0.0
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJPS0005,0.3
",,N,",SNOW,2019-01-03T00:00:00,GHCND:US1NJPS0005,0.0
",,N,",SNWD,2019-01-03T00:00:00,GHCND:US1NJPS0005,0.0
",,N,",WESD,2019-01-03T00:00:00,GHCND:US1NJPS0005,0.0
",,N,",WESF,2019-01-03T00:00:00,GHCND:US1NJPS0005,0.0
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJPS0012,0.3
",,N,",SNOW,2019-01-03T00:00:00,GHCND:US1NJPS0012,0.0
",,N,",SNWD,2019-01-03T00:00:00,GHCND:US1NJPS0012,0.0
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJPS0014,0.3
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJPS0015,1.0
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJPS0022,0.5
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJPS0025,0.3
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJPS0028,0.3
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJUN0003,0.0
",,N,",SNOW,2019-01-03T00:00:00,GHCND:US1NJUN0003,0.0
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJUN0010,0.8
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJUN0014,0.3
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJUN0017,0.3
",,N,",SNOW,2019-01-03T00:00:00,GHCND:US1NJUN0017,0.0
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NJUN0028,0.5
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NYKN0025,0.0
",,N,",SNOW,2019-01-03T00:00:00,GHCND:US1NYKN0025,0.0
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NYNS0007,0.3
"T,,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NYNS0018,0.0
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NYNS0027,0.0
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NYNS0030,0.3
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NYNS0032,0.3
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NYNS0034,0.0
",,N,",SNOW,2019-01-03T00:00:00,GHCND:US1NYNS0034,0.0
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NYNS0036,0.5
"T,,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NYNS0042,0.0
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NYNS0043,0.3
"T,,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NYQN0002,0.0
"T,,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NYQN0027,0.0
"T,,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NYQN0029,0.0
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NYRC0001,0.3
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NYRC0002,0.0
",,N,",SNOW,2019-01-03T00:00:00,GHCND:US1NYRC0002,0.0
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NYRL0005,0.3
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NYSF0061,0.0
",,N,",SNOW,2019-01-03T00:00:00,GHCND:US1NYSF0061,0.0
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NYSF0062,0.0
"T,,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NYSF0089,0.0
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NYSF0092,0.0
",,N,",SNOW,2019-01-03T00:00:00,GHCND:US1NYSF0092,0.0
",,N,",PRCP,2019-01-03T00:00:00,GHCND:US1NYWC0018,0.0
",,N,",SNOW,2019-01-03T00:00:00,GHCND:US1NYWC0018,0.0
",,N,",SNWD,2019-01-03T00:00:00,GHCND:US1NYWC0018,0.0
",,N,",WESD,2019-01-03T00:00:00,GHCND:US1NYWC0018,0.0
",,N,",WESF,2019-01-03T00:00:00,GHCND:US1NYWC0018,0.0
",,7,0700",PRCP,2019-01-03T00:00:00,GHCND:USC00066655,0.0
",,7,0700",PRCP,2019-01-03T00:00:00,GHCND:USC00280907,0.3
",,7,",SNOW,2019-01-03T00:00:00,GHCND:USC00280907,0.0
",,7,0700",SNWD,2019-01-03T00:00:00,GHCND:USC00280907,0.0
",,7,0700",TMAX,2019-01-03T00:00:00,GHCND:USC00280907,3.3
",,7,0700",TMIN,2019-01-03T00:00:00,GHCND:USC00280907,0.0
",,7,0700",TOBS,2019-01-03T00:00:00,GHCND:USC00280907,3.3
",,7,0700",PRCP,2019-01-03T00:00:00,GHCND:USC00281335,0.3
",,7,",SNOW,2019-01-03T00:00:00,GHCND:USC00281335,0.0
",,7,0700",SNWD,2019-01-03T00:00:00,GHCND:USC00281335,0.0
",,7,0700",TMAX,2019-01-03T00:00:00,GHCND:USC00281335,5.0
",,7,0700",TMIN,2019-01-03T00:00:00,GHCND:USC00281335,1.1
",,7,0700",TOBS,2019-01-03T00:00:00,GHCND:USC00281335,3.9
"T,,7,0700",PRCP,2019-01-03T00:00:00,GHCND:USC00283704,0.0
",,7,",SNOW,2019-01-03T00:00:00,GHCND:USC00283704,0.0
",,7,0700",SNWD,2019-01-03T00:00:00,GHCND:USC00283704,0.0
",,7,0700",TMAX,2019-01-03T00:00:00,GHCND:USC00283704,4.4
",,7,0700",TMIN,2019-01-03T00:00:00,GHCND:USC00283704,1.1
",,7,0700",TOBS,2019-01-03T00:00:00,GHCND:USC00283704,4.4
",,7,0630",PRCP,2019-01-03T00:00:00,GHCND:USC00284987,0.3
",,7,",SNOW,2019-01-03T00:00:00,GHCND:USC00284987,0.0
",,7,0630",SNWD,2019-01-03T00:00:00,GHCND:USC00284987,0.0
",,7,0630",TMAX,2019-01-03T00:00:00,GHCND:USC00284987,6.7
",,7,0630",TMIN,2019-01-03T00:00:00,GHCND:USC00284987,1.7
",,7,0630",TOBS,2019-01-03T00:00:00,GHCND:USC00284987,6.7
",,7,0700",PRCP,2019-01-03T00:00:00,GHCND:USC00289187,0.3
",,7,",SNOW,2019-01-03T00:00:00,GHCND:USC00289187,0.0
",,7,0700",SNWD,2019-01-03T00:00:00,GHCND:USC00289187,0.0
",,7,0700",TMAX,2019-01-03T00:00:00,GHCND:USC00289187,0.0
",,7,0700",TMIN,2019-01-03T00:00:00,GHCND:USC00289187,-6.1
",,7,0700",TOBS,2019-01-03T00:00:00,GHCND:USC00289187,-1.7
"T,,7,0700",PRCP,2019-01-03T00:00:00,GHCND:USC00301309,0.0
",,7,",SNOW,2019-01-03T00:00:00,GHCND:USC00301309,0.0
",,7,0700",SNWD,2019-01-03T00:00:00,GHCND:USC00301309,0.0
",,7,0700",TMAX,2019-01-03T00:00:00,GHCND:USC00301309,3.9
",,7,0700",TMIN,2019-01-03T00:00:00,GHCND:USC00301309,0.0
",,7,0700",TOBS,2019-01-03T00:00:00,GHCND:USC00301309,2.8
",,7,0800",PRCP,2019-01-03T00:00:00,GHCND:USC00308577,0.0
",,7,",SNOW,2019-01-03T00:00:00,GHCND:USC00308577,0.0
",,7,0800",SNWD,2019-01-03T00:00:00,GHCND:USC00308577,0.0
",,W,",AWND,2019-01-03T00:00:00,GHCND:USW00014732,4.7
"T,,W,2400",PRCP,2019-01-03T00:00:00,GHCND:USW00014732,0.0
",,W,",SNOW,2019-01-03T00:00:00,GHCND:USW00014732,0.0
",,W,2400",SNWD,2019-01-03T00:00:00,GHCND:USW00014732,0.0
"H,,S,",TAVG,2019-01-03T00:00:00,GHCND:USW00014732,5.2
",,W,2400",TMAX,2019-01-03T00:00:00,GHCND:USW00014732,7.2
",,W,2400",TMIN,2019-01-03T00:00:00,GHCND:USW00014732,3.9
",,W,",WDF2,2019-01-03T00:00:00,GHCND:USW00014732,330.0
",,W,",WDF5,2019-01-03T00:00:00,GHCND:USW00014732,330.0
",,W,",WSF2,2019-01-03T00:00:00,GHCND:USW00014732,10.7
",,W,",WSF5,2019-01-03T00:00:00,GHCND:USW00014732,13.0
",,W,",AWND,2019-01-03T00:00:00,GHCND:USW00014734,3.9
"T,,W,2400",PRCP,2019-01-03T00:00:00,GHCND:USW00014734,0.0
",,W,",SNOW,2019-01-03T00:00:00,GHCND:USW00014734,0.0
",,W,2400",SNWD,2019-01-03T00:00:00,GHCND:USW00014734,0.0
"H,,S,",TAVG,2019-01-03T00:00:00,GHCND:USW00014734,5.1
",,W,2400",TMAX,2019-01-03T00:00:00,GHCND:USW00014734,7.2
",,W,2400",TMIN,2019-01-03T00:00:00,GHCND:USW00014734,0.0
",,W,",WDF2,2019-01-03T00:00:00,GHCND:USW00014734,330.0
",,W,",WDF5,2019-01-03T00:00:00,GHCND:USW00014734,310.0
",,W,",WSF2,2019-01-03T00:00:00,GHCND:USW00014734,9.8
",,W,",WSF5,2019-01-03T00:00:00,GHCND:USW00014734,13.4
",,W,",WT08,2019-01-03T00:00:00,GHCND:USW00014734,1.0
",,W,",AWND,2019-01-03T00:00:00,GHCND:USW00054743,1.3
",,W,",PGTM,2019-01-03T00:00:00,GHCND:USW00054743,1244.0
"T,,W,",PRCP,2019-01-03T00:00:00,GHCND:USW00054743,0.0
",,W,",TMAX,2019-01-03T00:00:00,GHCND:USW00054743,5.6
",,W,",TMIN,2019-01-03T00:00:00,GHCND:USW00054743,-0.5
",,W,",WDF2,2019-01-03T00:00:00,GHCND:USW00054743,320.0
",,W,",WDF5,2019-01-03T00:00:00,GHCND:USW00054743,320.0
",,W,",WSF2,2019-01-03T00:00:00,GHCND:USW00054743,7.2
",,W,",WSF5,2019-01-03T00:00:00,GHCND:USW00054743,10.7
",,W,",WT01,2019-01-03T00:00:00,GHCND:USW00054743,1.0
",,W,",AWND,2019-01-03T00:00:00,GHCND:USW00054787,3.0
",,W,",PGTM,2019-01-03T00:00:00,GHCND:USW00054787,1326.0
",,W,",PRCP,2019-01-03T00:00:00,GHCND:USW00054787,0.0
",,W,",TMAX,2019-01-03T00:00:00,GHCND:USW00054787,7.8
",,W,",TMIN,2019-01-03T00:00:00,GHCND:USW00054787,-1.0
",,W,",WDF2,2019-01-03T00:00:00,GHCND:USW00054787,330.0
",,W,",WDF5,2019-01-03T00:00:00,GHCND:USW00054787,330.0
",,W,",WSF2,2019-01-03T00:00:00,GHCND:USW00054787,7.6
",,W,",WSF5,2019-01-03T00:00:00,GHCND:USW00054787,12.5
",,W,2400",PRCP,2019-01-03T00:00:00,GHCND:USW00094728,0.0
",,W,",SNOW,2019-01-03T00:00:00,GHCND:USW00094728,0.0
",,W,2400",SNWD,2019-01-03T00:00:00,GHCND:USW00094728,0.0
",,W,2400",TMAX,2019-01-03T00:00:00,GHCND:USW00094728,6.7
",,W,2400",TMIN,2019-01-03T00:00:00,GHCND:USW00094728,2.8
",,W,",AWND,2019-01-03T00:00:00,GHCND:USW00094741,3.0
",,W,",PGTM,2019-01-03T00:00:00,GHCND:USW00094741,1257.0
"T,,W,",PRCP,2019-01-03T00:00:00,GHCND:USW00094741,0.0
",,W,",TMAX,2019-01-03T00:00:00,GHCND:USW00094741,7.2
",,W,",TMIN,2019-01-03T00:00:00,GHCND:USW00094741,0.0
",,W,",WDF2,2019-01-03T00:00:00,GHCND:USW00094741,320.0
",,W,",WDF5,2019-01-03T00:00:00,GHCND:USW00094741,310.0
",,W,",WSF2,2019-01-03T00:00:00,GHCND:USW00094741,9.8
",,W,",WSF5,2019-01-03T00:00:00,GHCND:USW00094741,15.7
",,W,",AWND,2019-01-03T00:00:00,GHCND:USW00094745,3.6
",,W,",PGTM,2019-01-03T00:00:00,GHCND:USW00094745,1205.0
"T,,W,2400",PRCP,2019-01-03T00:00:00,GHCND:USW00094745,0.0
",,W,2400",TMAX,2019-01-03T00:00:00,GHCND:USW00094745,6.1
",,W,2400",TMIN,2019-01-03T00:00:00,GHCND:USW00094745,-1.6
",,W,",WDF2,2019-01-03T00:00:00,GHCND:USW00094745,320.0
",,W,",WDF5,2019-01-03T00:00:00,GHCND:USW00094745,310.0
",,W,",WSF2,2019-01-03T00:00:00,GHCND:USW00094745,10.7
",,W,",WSF5,2019-01-03T00:00:00,GHCND:USW00094745,15.2
",,W,",AWND,2019-01-03T00:00:00,GHCND:USW00094789,5.1
"T,,W,2400",PRCP,2019-01-03T00:00:00,GHCND:USW00094789,0.0
",,W,",SNOW,2019-01-03T00:00:00,GHCND:USW00094789,0.0
",,W,2400",SNWD,2019-01-03T00:00:00,GHCND:USW00094789,0.0
"H,,S,",TAVG,2019-01-03T00:00:00,GHCND:USW00094789,4.9
",,W,2400",TMAX,2019-01-03T00:00:00,GHCND:USW00094789,7.8
",,W,2400",TMIN,2019-01-03T00:00:00,GHCND:USW00094789,1.1
",,W,",WDF2,2019-01-03T00:00:00,GHCND:USW00094789,320.0
",,W,",WDF5,2019-01-03T00:00:00,GHCND:USW00094789,330.0
",,W,",WSF2,2019-01-03T00:00:00,GHCND:USW00094789,11.6
",,W,",WSF5,2019-01-03T00:00:00,GHCND:USW00094789,14.3
",,N,",PRCP,2019-01-04T00:00:00,GHCND:US1CTFR0039,0.0
",,N,",PRCP,2019-01-04T00:00:00,GHCND:US1NJBG0015,0.0
",,N,",SNOW,2019-01-04T00:00:00,GHCND:US1NJBG0015,0.0
",,N,",PRCP,2019-01-04T00:00:00,GHCND:US1NJBG0017,0.0
",,N,",SNOW,2019-01-04T00:00:00,GHCND:US1NJBG0017,0.0
",,N,",PRCP,2019-01-04T00:00:00,GHCND:US1NJBG0018,0.0
",,N,",SNOW,2019-01-04T00:00:00,GHCND:US1NJBG0018,0.0
"T,,N,",PRCP,2019-01-04T00:00:00,GHCND:US1NJBG0023,0.0
",,N,",PRCP,2019-01-04T00:00:00,GHCND:US1NJBG0030,0.0
",,N,",PRCP,2019-01-04T00:00:00,GHCND:US1NJBG0037,0.0
",,N,",SNOW,2019-01-04T00:00:00,GHCND:US1NJBG0037,0.0
",,N,",PRCP,2019-01-04T00:00:00,GHCND:US1NJBG0039,0.0
",,N,",SNOW,2019-01-04T00:00:00,GHCND:US1NJBG0039,0.0
",,N,",PRCP,2019-01-04T00:00:00,GHCND:US1NJBG0044,0.0
",,N,",PRCP,2019-01-04T00:00:00,GHCND:US1NJES0018,0.0
",,N,",SNOW,2019-01-04T00:00:00,GHCND:US1NJES0018,0.0
